frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
01005,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8.0,,,
01020,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8.0,,,
01035,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,8.0,,,
01050,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01065,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01080,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01095,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01110,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01125,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,9.0,,,
01140,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01155,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01170,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01185,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01200,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01215,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01230,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01245,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01260,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01275,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01290,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01305,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01320,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01335,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01350,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01365,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01380,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01395,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01410,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01425,Flying Machine,33.0,Barbarian Barrel,6.0,Golden Knight,46.0,Zappies,108.0,,,,10.0,,,
01440,Flying Machine,33.0,Barbarian Barrel,6.0,,,Zappies,108.0,,,,6.0,,,
01455,Flying Machine,33.0,Barbarian Barrel,6.0,,,Zappies,108.0,,,,6.0,,,
01470,Flying Machine,33.0,Barbarian Barrel,6.0,,,Zappies,108.0,,,,6.0,,,
01485,Flying Machine,33.0,Barbarian Barrel,6.0,,,Zappies,108.0,,,,6.0,,,
01500,Flying Machine,33.0,Barbarian Barrel,6.0,,,Zappies,108.0,,,,6.0,,,
