frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00240,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00255,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00270,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00285,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,7.0,,,
00300,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,7.0,,,
00315,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,7.0,,,
00330,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,7.0,,,
00345,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,7.0,,,
00360,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00375,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00390,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00405,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00420,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00435,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,8.0,,,
00450,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,9.0,,,
00465,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,9.0,,,
00480,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,9.0,,,
00495,Hunter,52.0,Goblin Hut,44.0,Earthquake,20.0,Firecracker,31.0,,,,9.0,,,
00510,Hunter,52.0,Null,9999.0,Earthquake,20.0,Firecracker,31.0,,,,4.0,,,
00525,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00540,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00555,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00570,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00585,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00600,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,5.0,,,
00615,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00630,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00645,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00660,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
00675,Hunter,52.0,Goblin Barrel,39.0,Earthquake,20.0,Firecracker,31.0,,,,6.0,,,
