frame,card1Name,card1Label,card2Name,card2Label,card3Name,card3Label,card4Name,card4Label,cardPlayedName,cardPlayedLabel,slotPlayed,elixir,predicted_cardPlayed,y_cardPlayed,y_elixirConsumed
00240,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,6.0,,,
00255,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,6.0,,,
00270,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,6.0,,,
00285,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,7.0,,,
00300,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,7.0,,,
00315,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,7.0,,,
00330,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,7.0,,,
00345,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,7.0,,,
00360,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00375,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00390,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00405,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00420,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00435,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,8.0,,,
00450,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,9.0,,,
00465,Hunter,52.0,Cannon Cart,16.0,Fireball,30.0,Spear Goblins,95.0,,,,9.0,,,
